"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia (excluding high income)","ECA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0231469377536","38.6014650207118","32.7112116470997","88.1797426947996","63.3710107989688","56.6420158662844","58.3509778916918","55.5339436948941","56.7358861922447","55.9661238274173","63.2559557902113","66.4126112409001","63.9866868948407","62.6262269053211","62.7163601828799","63.5936778415175","61.9051379310381","61.2442377047225","59.9257482387492","62.277630008961","55.6035976180661","56.6403796830136","59.0415489145023","58.3666977222157","56.2733242731358","57.0993145026863","56.5193602175879","54.9479971347801","57.7478704096113","62.9845064453367","61.3347825861381","56.7698235240391","63.4726929567145","64.18809362338",
"Europe & Central Asia","ECS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.694408284703","39.4817608511065","39.3340757043981","42.2441298787536","49.5633974850366","45.39486351394","48.094424758373","48.2875217160269","46.4295899059589","48.6509470814525","52.1792311191639","53.9506754759711","53.8987563720245","54.0260723055344","57.3436739319806","57.6773042361128","51.4456938569542","50.7673462060579","51.4814417470779","53.0422813754885","51.6880796304247","50.3498845507116","58.4414050763479","54.1438455661099","55.0747759318323","57.2354020647893","57.5781908147143","60.7039610656339","61.2716806460235","62.9815883292312","69.3149903069425","68.414093765419","66.2428640808224","65.3863671893641","67.8213677528091","70.2818129755536","73.9531345800463","74.7152520822343","76.4541039065549","68.0440226181593","74.3540200499233","79.0758644097136","79.8862576083449","79.4198512127727","79.3351812952182","79.8155085935097","79.4022329710166","82.3061355369678","84.4306541970991","84.1694609534832","77.9103315118989","84.6008403441209","95.076575450594",
"Ecuador","ECU","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.9116465916645","19.1091583916088","21.0358891025167","19.1902971180519","19.0445120382737","19.2701382788243","21.6000691886193","22.1387791434791","24.9603730109499","20.6053027076117","22.4512535597798","27.2705147299212","27.9579897376635","34.537634740314","41.404370100132","35.4050500448307","34.0139042731574","34.4422102372902","33.2958288169454","36.0795817670218","35.0250095913135","29.915273689661","32.4129455881689","30.8760173448129","33.05830053321","35.7173093974088","33.1106044808965","37.7307228547875","42.6623014756666","45.1129811864879","44.5949122940278","45.196639984556","44.8065436522069","43.1712184234683","43.7777474951998","45.9112707318244","44.2157026832153","45.0171863180765","43.395107949805","49.2012507989376","59.464699296633","50.7450571604332","49.3765496413265","47.2416306944026","50.6652403671973","56.0998297037723","59.7097831881018","62.5871384279303","68.0569473760308","52.1048490230741","60.3032387134123","64.4902388929988","61.7511124083851","59.6061560569664","57.7081689892069","45.243877148583","38.5213403358829","42.4217213910174","46.3621309486896","46.0768211909258","41.3752300759532","51.3860085688935","57.6902636218873",
"Egypt, Arab Rep.","EGY","Trade (% of GDP)","NE.TRD.GNFS.ZS","41.691698525396","37.3881932021467","34.5708509465172","41.3457841252403","43.2722832722833","37.2632972853675","36.8175683965158","35.939719109989","29.26348956282","29.9858977213687","30.6627936031984","31.0246763634209","30.0853465291485","31.6962722041531","51.6648281140953","53.7142426412392","45.0854637114817","52.9519238967588","53.8393825871563","69.4642630644343","73.3830375629879","74.459577429536","64.2019950124688","57.1428571428571","52.5316455696203","46.112600536193","36.0544217687075","35.3398058252427","52.5974025974026","50.1298701298701","52.9227557411273","62.8444444444444","59.3098490294752","55.9278350515464","50.6285714285714","50.2450980392157","46.9485614646905","43.7382474614517","41.9276270006959","38.3615084525358","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","40.7117692721084","40.373038056332","36.9201877934272","34.8459429600229","30.2465490514505","42.8321343581608","45.9110196733959","41.1240171551108","32.1262555667523","29.8569734808122","36.9831048772713",
"Euro area","EMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.2197826957782","38.9384160479527","39.1112189172991","41.2079825500455","47.9525169367358","44.1515312784618","46.7723715105675","46.921208273943","45.7526287658833","48.625366587246","51.0099573221572","53.5762744918337","53.2884662906126","53.008109358841","56.0602764677881","56.5276764838821","49.7807326952939","49.2080566779458","50.4278124885164","53.2674798032149","52.4751793150573","52.7151006063934","51.8934592972772","50.1768917785785","52.7679878056202","56.1525106279801","56.8476840508747","60.8774613881066","62.1743203415279","63.0213059230655","70.786467442506","70.0126882927118","67.6297467265573","66.2750052335813","69.1686404005418","72.4277772508855","76.7507347914771","78.556416201626","79.63632420823","69.4048965932097","77.498152272553","82.9430895203685","84.5730037407154","84.0490992411095","84.6305521915775","86.1065840522217","85.0097852315362","88.1284491877404","89.7727967879346","89.708001607863","82.7047054219564","90.3058150226136","102.723570815383",
"Eritrea","ERI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3771893721132","102.060001634922","110.881778212018","105.322628605412","116.617520301229","115.414776658722","94.9275656742685","96.2592361791151","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","37.4714654565691","47.3937901188684","","","","","","","","","","","",
"Spain","ESP","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","25.8215109540302","25.8943203130684","27.1807171889044","28.1070882681431","31.6954731783029","29.0859599989202","30.0775004244861","29.1635848280674","27.725213290205","27.8359969776747","31.5606100800939","35.3801915562835","36.5284284850597","39.76852471461","41.5414303005682","40.866626090296","35.3473420853772","36.3199600167146","36.7134819107946","37.3841834429039","35.6107332350311","35.4785412493691","35.9778421488576","36.9498939813697","41.6444787333504","44.7753740870366","46.2452192648042","51.1662571157861","52.6614543708284","54.636466948565","60.0823337464942","57.9971554637493","55.0991792430679","53.4636891006225","54.5241826916923","54.7622975833471","56.1771348136076","57.7476037596033","55.9833300436847","46.9948743270275","52.928240557318","58.7931710352776","60.8450747936193","61.9763157198604","63.8382619541975","64.1832051439024","63.7398826295293","66.6570608657952","67.5749402546311","66.8738905174013","60.1431677771427","68.3817765705867","81.6932005533837",
"Estonia","EST","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.087473677663","132.977442750892","151.051344390403","156.838235827521","144.116453592933","126.495610165523","126.456987901508","123.318214706657","122.776875234578","129.978208039533","135.938816584636","136.643220946677","133.987601252435","136.689051143382","116.764747673625","143.678224078619","167.391979831694","170.759926419412","166.452834530816","160.241474731979","150.937189701775","150.408696743733","147.563722396444","145.920296083136","143.754530253766","138.466338699949","156.958049144547","171.56748086042",
"Ethiopia","ETH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.232935411689","45.3979041835072","41.4717870807625","40.7410841498626","39.6561241449515","34.8990528009428","31.1036313022906","31.199374943469","28.8153010070423","24.006113643482","24.2989672482806","26.566835641128",
"European Union","EUU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.8936046462493","39.5462397497881","39.6197265716773","41.8921011892799","48.8588835571754","44.8531237744178","47.3473179585913","47.4472274874115","46.2365312480511","49.256916692622","51.643848389559","54.1697378798057","54.1023078684238","53.9911733903706","56.8687040950547","57.3551581626726","50.6530638321811","50.0523694012473","51.2636323651347","54.0249548902725","53.0643537083996","53.2857978120701","52.9575031903825","51.4358585295226","54.0557098441114","57.0704833980096","57.8469840721864","61.9751927832927","63.3146514162678","64.1927019566377","71.8382285595743","71.0901772487911","68.8187854576139","67.8562715888023","70.9887708664695","74.2810526260389","78.9574387091094","80.8723486130876","82.0148598049438","71.7193160893743","79.6554454181725","85.0942229520724","86.7335174254026","86.2342292447062","87.0839921673648","88.4050973964824","87.4124103102629","90.4606955442784","92.1515440953325","92.0978883766658","85.1700912580508","92.8947495919766","105.381018982034",
"Fragile and conflict affected situations","FCS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","35.2523832896905","39.5493338714631","37.1684501669435","43.9090568888042","55.5404373057827","55.2872654402171","55.3211495706897","59.1684740413936","55.5209290443004","57.0883238224536","60.1054227796373","46.2681265384821","43.631646239224","31.7070281481217","32.5828484220237","31.9506289430069","28.0750113581459","34.1831051588974","32.5540699522338","46.1935575272287","41.3843710553804","40.2071163560791","39.413718980227","37.4361363690557","36.8070920713287","44.2401687550786","45.9146805705603","62.0288241655642","60.5641371378299","59.8823142783464","65.5007094277012","63.5693255028123","61.8538162617806","71.4831789023082","63.7699859332529","62.1854457035521","61.4649440791904","59.0015078996865","61.2055366936398","54.2254234875802","57.7039898076717","60.8113448179589","57.3082160330478","52.9290483707982","52.0552516938974","48.6337997797015","45.4295433016152","49.8980504165955","53.6448735613323","53.3870340912509","41.0297274896106","46.5311858445867","",
"Finland","FIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","49.421372437819","47.4424472948652","47.7903301511063","48.5077293540302","55.214913286566","50.3325744876036","49.2680829638187","52.3899812595919","52.6259379160503","58.1135300402631","62.946786701132","61.5966585231303","57.5754035932061","57.4195845200201","56.5993265993266","55.3077517383466","49.9832517186927","49.4787051804596","48.1576580686365","47.8746318007707","45.8415329983839","43.4884175882346","50.2417966077705","58.1649320950203","62.428236123814","64.0737095252108","65.7220105208507","68.2213217576507","66.9671464382356","66.2398751930411","74.8948271060231","70.2768481898388","69.2994625755964","68.0558026741527","70.960203580292","76.579207830612","81.9834930623435","82.8574024974341","86.184335829923","70.1233032732315","75.4644073922495","78.5795816119355","79.170500952561","77.0938865804298","74.1127227557674","71.3825484305887","70.8985003539937","75.053137193384","78.1921683186129","79.605433214652","71.4986682798545","79.0134640095134","92.5352202460636",
"Fiji","FJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","100.467612029317","100.473484848485","92.8597089994611","92.6457632073399","86.7246922292794","89.0458827104224","81.1384004925771","87.3737373737374","107.671957671958","123.024900828203","129.5","117.815866797258","106.790552275096","111.781962338949","115.843028693277","114.143419105706","121.726031065881","119.697773064687","119.369767087837","122.802233816628","135.895641463483","129.997341839447","126.052579068143","128.975969916537","125.121987598815","117.740079365079","118.048331674709","110.389514898623","130.997847976458","108.869117411674","121.227903395671","124.476834805196","125.285791685112","126.348386724849","110.812306063192","101.189048956211","97.1744905841206","97.0216625258442","103.235419948556","106.680866238028","71.7367643146617","81.8834962174537","107.846278502852",
"France","FRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.193918947773","26.6745445593304","25.1344322215584","25.1591058720256","26.0052293124161","25.9545680563189","26.5834399826142","26.6067340443353","26.9453231370863","28.9927558158162","31.4189565466435","32.0089591417485","32.470428853515","34.4059723112064","42.3557676233599","36.691736336041","39.5998708787581","40.6359698442343","39.4383488949127","41.0336254739961","43.5026672864511","45.4109434591213","45.2523852836828","45.1398283198465","47.5418299082076","47.0163879903232","40.8879984679522","40.2927394586107","41.3922169441697","44.0017811278671","42.7360551888574","42.983681489047","41.991612606025","39.9051237217838","41.8262397371907","43.6461285770923","44.3292399538117","48.0334968830664","49.5067667927119","49.7609206002288","55.8612457180345","54.9593680925757","53.0720247583335","50.7978335232353","51.9250078784333","53.9807067764121","56.1034244496256","56.420756583014","57.3970828857949","50.462450850073","54.8677910818934","58.7905764224005","59.7020591687875","59.764055074913","60.4787965196196","61.7516939345861","61.1001423821095","62.9618472934066","64.437952596913","64.1414731902028","56.8638228861759","60.8396677956071","72.1435131245807",
"Faroe Islands","FRO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.609818039364","100.491928308123","110.545353366722","104.903331365787","98.6231560125168","108.259300809557","93.4144311539504","100.96086420923","97.3947177610908","99.5067894980719","103.496222535589","96.8608080332117","97.1839685226701","105.846453473678","117.158504925495","114.062282820929","106.142539193387","105.610671594387","104.552703002397","107.238400162626","106.874168106959","108.31693138646","96.9096563827735","104.89689373867","",
"Micronesia, Fed. Sts.","FSM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","87.6995305164319","","","","","","","","","","","","91.4914703940376","102.076924168107","106.168285450594","101.255476346796","94.7389508064168","90.5888324263799","95.7320572733056","89.8144131632725","94.7935260513159","93.7176359912752","92.5195549498386","95.3224299415599","98.6724416170276","109.289475654306","108.787817810896","105.813653142123","106.904622398343","111.358914489194","113.261346269274","105.859971084144","105.296472336084","100.635034905852","101.024254172998","100.851461800905","104.95145631068","89.0441176470588","93.5081624111542","101.3593914383",
"Gabon","GAB","Trade (% of GDP)","NE.TRD.GNFS.ZS","66.7981961790426","62.8745050132713","62.4826571460552","92.4966571564271","77.8433514519825","80.5405405405405","79.304632335204","96.1078143712575","97.6679978962969","108.706324604099","87.7094776068207","118.648810656518","145.34531797235","116.511458721291","100.807102502018","97.4264705882353","91.6840495063274","102.854245146334","108.679525222552","95.8889233633261","96.3503649635037","104.059075750357","101.261670451678","104.867290876731","99.2931499807223","119.853382205931","89.8956477475185","87.9144276143595","78.5220207494277","86.9936353425683","76.8974453905961","80.5349385481311","79.868842088552","83.3430365420292","99.9266868001633","95.1346961861668","95.6709008514144","98.5362645138464","95.9747826086956","97.7314524555904","101.701928939637","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","83.9495998399241","88.6494092562519","85.1324791636578","88.9988725945748","83.5045774235636","89.1576627248353","90.4983773331323","92.3428089420545","90.6350361478645","73.5203290162438","73.9497814588281","70.1333810645308","75.0687404456638","77.0365976973024","73.4280894486644","70.0599965872424","72.1277827704903","77.9885072359541",
"United Kingdom","GBR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","43.0249380176673","42.6711698981268","41.6030872542393","47.4667977199277","58.7637435786943","52.781348719732","57.4463785245268","58.9591422660726","55.0116982467759","54.6863579570945","51.3360049692098","49.4164598546928","49.6382268141947","50.8376853322436","55.4338459010912","54.9772978956121","50.550617702182","49.9170699505445","47.3791932706759","48.6961418292993","48.2704153016293","45.3362535997259","46.3266859574215","49.7708527497619","51.9100648688399","50.963746531673","52.2105704421799","50.9544505383919","49.3102350984564","49.5807115835847","52.4696610703605","52.8068501200098","51.3079566770037","50.1184829420287","50.3333786704145","52.5387545252611","56.7978669737384","52.8341458617977","56.4052881446909","54.5904907718499","58.8066344120899","63.1571958123099","61.8899501004237","61.6555274769174","58.8573173998444","56.9130212524948","59.256219551169","62.7995671959052","63.9997960517472","64.1301531307911","58.1161588438344","58.8749853540101","68.9230414757643",
"Georgia","GEO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3943661971831","89.041095890411","87.5","85.3333333333333","58.8541666666667","101.943699731903","118.638889058298","166.902615538069","67.8286788091539","45.6965490500194","57.7530659289995","53.5666693215985","57.1518743274472","62.6613956413099","63.3299250824094","71.6291255364807","77.6333765369391","79.0407459055607","84.5295975354749","89.125374368197","88.3934140686603","86.2982243681487","78.1930390303569","82.8990541481835","87.5468528614097","91.9422785219247","95.6020858179071","96.7748361393137","98.7688227493738","96.8258176135729","104.040076935155","111.755539312188","118.599368307339","93.8757982916676","102.821196053178","115.924352956096",
"Ghana","GHA","Trade (% of GDP)","NE.TRD.GNFS.ZS","63.6363636363636","62.5806451612903","52.6849037487335","48.6363636363636","43.7702265372168","43.8608458390177","34.2555994729908","37.3670212765958","41.1764705882353","40.07996001999","44.0460380699424","36","35.9147424511545","37.8463296201085","40.1287553648069","37.8004921446148","31.7499233833895","22.0460449699901","18.0453635757171","22.3938771171427","17.6211145337441","10.0790350563159","6.32034331586679","11.5448983362132","18.8146111228152","24.243837597071","36.7116874888784","45.8481233243968","42.2454994120982","41.0858910510339","42.7281781307805","42.4883492637987","45.9935958613923","56.6691201156995","62.0211527377522","57.4230942889947","72.2049441293975","85.4018379695892","80.5995432469935","81.7051040340528","116.048430162968","110.045854160811","97.4892431746551","97.2871457139532","99.6703343472122","98.1715141146279","64.5190543279363","65.3543222852532","69.5142256111434","71.5947385281523","75.3778157916824","86.2954538549695","93.1680351286831","60.7593219028775","63.8365615580462","76.5212712995805","67.8770001864299","70.548364565594","67.9585183453884","76.8248018271755","38.516861661063","58.4300136273875","52.5505328487292",
"Gibraltar","GIB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1643180369758","62.3351029384862","57.9471408982406","60.8795688929043","64.5170190173246","60.9164629864765","50.9478929177529","54.6023190819448","48.6148378191188","45.6441816712025","43.5401737810633","42.4150697005943","48.2106758594876","47.67304857438","53.4817190113594","58.5969097489697","55.4482350732153","51.1421390172418","50.4422180841653","69.8967259161112","69.3863036215547","71.1210387506578","64.1842507208406","69.8153539678789","73.5465665596744","85.9546731151063","86.6743242388843","80.4264444384217","76.7719635294773","72.4427253802927","111.839462498737","101.251633768428","88.9841115436995","78.4153132286401","115.03739397681","105.803010494808","107.477660146757",
"Gambia, The","GMB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","79.7479417352755","87.7113185530922","90.9837900874636","91.4845908607864","78.7004130335016","69.5485589519651","74.5288006756757","77.48375","82.6885295912141","88.3231692677071","87.411739122251","84.2526182685557","93.5691964285714","98.2147696788769","106.334684582956","110.718123040527","103.972547047922","112.970541020856","115.914128382631","97.7814665225553","102.722471997511","108.704991030241","108.818999972051","120.337404203123","131.485415341849","64.1029468943288","67.4430836477238","64.6299221312549","49.9160789438545","59.2767980339628","50.9543943800384","48.3174980980993","53.8709622701508","52.4132975230667","56.3598198850954","46.9292631865623","59.642950918834","68.8587930342232","49.9342995615683","50.0187233950976","50.374468581975","44.2938444656791","39.0890994561344","41.7773944257977","41.0125150279466","42.6397020468894","47.7006731141985","45.4619193623296","58.2579307752264","52.937505147568","46.0214036884486","53.3190552786319","63.1091120519767","53.2696525651825","47.5003650253904","42.0928111952759","35.3377134280725",
"Guinea-Bissau","GNB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","34.1885877661297","38.4700691403331","39.9857277774719","46.7863184324911","44.2667936605201","31.1316202977577","33.2079180614215","41.9065073506554","43.7877947816771","48.7986596675454","54.5294533459001","46.9117173293799","49.1254311964482","38.2628715481871","64.6826229326985","67.4675247107024","37.0703241629844","50.3231539482881","63.6090902275228","55.0802352555989","46.9705027203419","47.7736099873849","55.0143756209272","41.5863006127147","50.7637790022767","46.8104328971993","42.3601714958377","60.8998978595808","50.2865421182266","67.6776475391336","54.8733509134716","48.0175827233051","41.1843995611341","43.2716188054624","44.8451120369809","41.3183809560734","40.4491981374428","54.1418242321587","52.642045005514","54.071875728414","50.1304010558482","56.62100801099","41.1729928433818","44.0803911767354","51.5930141877095","59.7815367521229","57.8122244103829","60.8470169188269","56.0181155026704","55.3725855838767","43.6358403713142","","",
"Equatorial Guinea","GNQ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.02447181321","118.532782368937","134.083789857569","128.688006601458","122.212077110801","144.668225001248","114.377346635354","116.675422472364","106.893284926066","104.379198671388","98.8780591680756","92.6007307237942","102.428258251803","103.645681622953","94.8787924253545","89.4273700743499","102.06729960147","102.32467187042",
"Greece","GRC","Trade (% of GDP)","NE.TRD.GNFS.ZS","24.4737597088619","23.6047445199494","23.1085160788771","24.3439499355235","24.3647834922471","24.6706496602835","24.9687403573686","24.2231648449611","23.6371673337317","23.2945007559245","23.1099326477029","23.319216805262","25.31769773037","31.7303355049464","35.4768783212269","35.3229630981807","34.8786854889711","34.6615947063545","33.1365949700021","35.5322195542858","44.5858161409325","47.1403301540426","41.8515298185187","41.1755453410125","40.8984903013052","40.3879754972077","42.6520451400143","42.3183574435397","39.613233390776","40.7838568496537","40.128306906424","38.592785722687","38.8225931547213","37.0258993247001","36.1631225392895","37.1078806632466","37.4962332575218","39.2742288014129","42.2682807505266","47.3775982084231","58.4156773402129","56.1399686891397","50.3489962887975","48.1900537963457","49.8984414406951","50.9008643706162","52.8502388268866","57.5243740192966","59.3297155312655","47.7438466003341","51.1972857171986","56.8339647736227","62.0612847915005","62.8765015617254","66.5263275893829","65.2776924688798","64.0191979817137","71.5789505399414","80.1500265574834","81.8842261522364","71.6708449331299","89.4609024224332","106.917831182129",
"Grenada","GRD","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2971972810315","88.1524357295282","99.7079265489358","89.6938562419079","94.9670539629143","107.37322125158","85.7573657356888","110.472368234124","130.547942353994","100.978401084907","95.9116681587586","87.0885837878503","83.1013810084573","85.8376729204278","84.2072558673104","89.7766906266033","92.1907515607492","82.6999261231512","85.1523060966678","",
"Guatemala","GTM","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.1751655016448","25.4481309044424","25.2098635886674","30.218561925879","33.4770251310157","36.3977795101231","38.0743510462357","35.7206742346061","35.1505743557901","35.2337667735669","36.3497899159664","35.9834744054817","37.4434873649645","41.0867180022296","48.0721191862128","45.2563153130914","49.1558404161986","50.7125262033564","48.7381807815313","47.1996045779966","47.1054869458159","40.6912573677169","33.4748181762585","27.5469590034493","28.1531148030294","24.9322455919306","30.6440192534157","38.1429634270897","38.0399139851034","39.7815461505075","45.8694854703458","39.5202562231777","45.3622490673106","43.7789281525868","42.3708926972021","44.6894303422515","40.392952957301","41.5519511569592","44.4237399632554","46.3605068544295","49.1455879049537","70.6690331769476","67.1048115244645","67.0023391862425","70.2148723581872","67.1036996082037","67.9119237396616","69.0013643101763","65.1787305213103","58.0406869738673","63.1251925746222","65.0470510420457","61.9594193352042","56.6852207524472","55.0832792812572","49.8934533224826","46.3727375188895","46.0694204013621","47.011682071395","45.5167427491815","41.1430280030057","49.491532191391","54.669957138484",
"Guam","GUM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8862698880377","64.023536004483","68.0020677177565","66.4372181343461","72.7701746106654","79.4632704116443","78.2739373121511","72.0173985086993","72.0347544958577","77.7889245585875","76.7521367521368","79.5332468975736","78.3600713012478","71.3398861872737","70.4117946110829","69.2665890570431","73.0184940554822","77.8353754319824","63.778457356439","62.9266699330394","",
"Guyana","GUY","Trade (% of GDP)","NE.TRD.GNFS.ZS","105.688827964359","105.053358443189","101.526032315978","109.060736807169","110.631925726265","112.910344827586","115.149176954732","117.234893016694","113.384113166485","114.68110709988","113.461538461538","113.100514093246","116.235608209578","121.076302729529","134.764847596103","149.785263157895","157.081242848341","141.975637947897","126.181273171886","129.032501319659","174.927049071618","161.233579288264","122.863070539419","110.456403269755","95.5201385736537","109.969230769231","99.516133618255","170.330924594794","131.561143826997","139.874165917183","142.566230803686","222.609089719242","274.973115932726","245.369438806576","222.067842666328","213.32717044128","211.337532492477","209.136671614275","203.842431497026","201.05931477536","206.767370475214","199.577000730114","196.72507835983","189.162485631386","200.725286901642","194.350757310172","","","","","","","","","","","","","","","","","",
"High income","HIC","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","29.755159826193","29.7927052909287","29.8424778693706","33.1960320362488","38.3213166081369","36.1544139223788","37.4178773224056","37.7862108627683","37.2169738330199","39.5574255049192","42.8194684936293","43.084613726627","41.4517009861236","40.6054191966339","42.2903640314701","41.5131101538657","38.7657899762783","39.0754260795631","39.9042276312188","40.8949443554331","40.8783208269076","40.5840483660638","40.3616684598234","40.0622328198772","41.6208249129301","44.1596459246638","44.6693207748538","46.557320549357","46.8153804590076","47.1126761770262","51.5801013475899","50.4230980494798","49.2696741236896","49.612843697052","52.5288356013493","54.8268936598353","57.8258092144414","59.1028420973796","61.7559045372742","53.8379806600151","58.9568126891097","62.9808394254076","63.352326399367","63.0153216378727","62.9044019386835","61.0844678541274","59.3812878826584","61.3265783916136","62.3586760170562","61.5425287053786","56.7256693835079","60.653525874878","",
"Hong Kong SAR, China","HKG","Trade (% of GDP)","NE.TRD.GNFS.ZS","","173.682092555332","165.005180154253","153.275151050158","153.507738896366","141.087938077833","155.349390841619","156.600969305331","175.043851690558","181.113340536091","178.672206353328","174.509950901391","160.832583118617","164.529242383914","168.475867908552","161.207122547339","168.204129457217","160.190491785383","170.154577883472","177.970734131386","178.007088198637","182.584774568206","169.173235376649","186.329223447978","199.911447677792","197.800293390094","200.307308322284","215.127289307698","231.340382255255","225.195598611893","226.000240297969","231.865133953304","240.13281627495","233.969130299352","237.427997065577","256.89826506739","244.85376438617","233.440294577968","221.133284508369","220.272313145342","247.654020445592","240.848977626932","255.996457369342","292.454655919737","326.841054589054","342.689209524653","359.208661184248","362.14946363969","376.656806171877","348.397554309339","404.770560908659","421.854706554386","430.568530415663","442.620019127299","425.975871734797","389.405949263639","371.727231773253","376.795666734722","376.892773545026","353.743521139731","350.679705044448","402.508942949942","383.790896245129",
"Honduras","HND","Trade (% of GDP)","NE.TRD.GNFS.ZS","44.4212721584984","44.2448062886019","44.5647969052224","46.8064358849342","47.2210065645514","54.0843409023887","58.6962451131921","59.070389566962","62.0284477427335","58.8473009844835","62.0193637621024","60.1915184678523","57.4719836532991","65.3150720720587","76.2203963267279","70.3736654804271","71.8842756633633","74.0940483406424","70.893315967155","74.6979949014617","78.3957274678432","72.1147932574253","55.310223094639","56.6668071895732","58.2375958412143","56.5345450272326","54.7031177898855","48.7195682252308","55.2453087610863","63.7773410648778","71.008068281057","74.6467338003379","76.2562502551051","84.3524824413614","100.317825260921","102.44888237349","115.450847627509","118.848359042336","122.050468203298","120.126089120866","120.392164584236","115.943071737954","117.997454450299","122.248277175534","135.461758741854","136.489768018486","133.13183510432","135.070634917917","135.748955193053","96.9050060188904","109.441838241682","122.216902597337","121.188215808285","116.306049247436","112.97509728471","107.26440535424","99.8157169505924","101.813111079622","103.551162215452","98.0275897083463","85.6194181108955","100.380676050031","105.924721967419",
