Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.54402804,56.54398926,33.26198154,47.50000059,46.49996743,52.36616493,31.97235827,32.87090402,26.58377932,26.05383881,23.87935949,21.57938225,21.21006065,21.6022053,22.61867976,23.6746667,21.42849112,20.91707601,20.44106071,19.31666763,18.56251731,18.3703885,18.59975364,19.7026975,18.88734319,19.43498871,20.88341888,19.04363013,17.4404984
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.60046332,20.49180087,19.80472225,20.95408198,21.10970788,19.13580059,19.18819188,19.8630171,19.61414791,17.70683176,17.89473684,17.13640909,16.42512077,15.72847682,15.11710433,14.47688564,13.47753744,15.42553191,16.03630862,14.31372549,11.68146781,7.882591841,7.85915493,7.582582583,6.91704747,7.447436135,12.08970312,11.93728588,13.8670698,12.9345403,12.86089239,11.31780929,11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,6.104237867,4.813146418,4.919811081,4.248150972,5.279933275,4.038534521,3.983936192,3.798774923,4.260083078,4.547214356,5.936442719,7.007692541,7.424713125,6.909114704,7.625380487,11.24174764,9.51190538,8.531247463
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,27.28640391,26.60844648,26.89221812,26.85938498,25.86728483,25.08737045,23.51911012,24.13060217,24.12896858,24.38210333,23.88646978,23.62860954,25.04703022,23.04046127,21.46587742,19.3599007,19.24774041,18.76512134,18.71389528,17.40892977,16.9906943,17.47692531,18.06373867,16.74929428,16.05719099,17.066781,17.45479816,16.79394339,14.96782924,14.83153787,14.01806597,12.76881903,12.60647115,13.23578965,13.00077152,8.305719533,8.320972677,8.510005177,8.328774165,7.910983162,7.527266702,7.186769531,6.934558676,6.68738485,6.689740696,6.324853876,6.091696108,5.582687054,5.392714954,5.446957215,5.980424808,6.606412266,6.389663553,6.22570969,6.410720822,7.466158586,7.635340344,8.289409737
Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,29.37529273,29.375492,29.37683988,29.37551356,29.37648692,29.3762234,29.37623465,29.376565,29.3759771,29.37585488,29.37590835,29.37656194,29.37653842,29.37584803,29.37626966,29.37647067,29.37611056,29.375999,29.37584348,29.37635894,29.37631994,29.37628658,29.37601242,29.37612727,29.37601992,29.37627389,29.37634063,28.95664626,29.13891501,30.0330064,30.4160595,30.56422084,30.17296341,30.78986256,30.01145051,30.59862821,31.36847203,31.89888687,33.72015306,35.62009799,35.79740358,35.51165241,36.41219601
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,18.5600465,15.77264812,12.58012028,12.05682004,11.85648906,12.98960838,13.63127287,17.64634416,17.69673267,16.21087187,14.39070453,13.39300681,11.79420025,10.13642607,12.85895303,13.68056848,12.44848107,11.68065177,10.94724964,13.64336994,12.8717827,11.41576602,10.35147125,10.14369825,9.863467719,9.001187323,8.318712135,6.094687071,5.315782419,6.026322466,5.82909277,5.39925327,5.790887585,5.823591256,5.735069239,6.408286376,6.313522774,5.375335026,4.522768674,3.82676754,4.699552755,4.528354124,3.688399698
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.35203451,25.86624173,25.8268969,24.46389466,24.56903447,23.52042645,23.1811409,23.20075912,23.27813259,23.14996511,22.519734,20.42454899,20.09420872,20.22750511,19.41932716,20.33847887,20.37619223,21.8854801,20.41372629,18.50140494,17.80463914,23.01905144,24.49471891,21.99746354,21.20790696,18.86663184,20.89773959,18.07063775,17.94864683,17.22039385,15.78742116,11.94455699,11.90014911,11.82823001,12.31996798,12.75812745,12.10249641,12.50309134,12.61896885,11.10969297,9.248823187,8.37953627,8.42775029,8.840078009,8.852408768,8.622236946,8.429828197,7.915311043,6.976960469,7.049629701,6.485189408,5.599872122,5.130841914,4.783350933,4.88788379,4.749110429,4.914355787,4.699776332,4.483828337,4.202051163,4.34422556,4.316939402,4.02189404
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,7.923050392,7.798333753,7.040786191,6.432215876,5.730681284,5.326926179,4.962280011,6.02138733,6.565774153,6.507570414,6.396991939,5.656326092,5.647670968,5.881812459,6.342074239,5.886447469,6.069249285,6.443133983,6.223675474,5.425617037,4.855684412,4.528745327,4.090150115,3.883077407,3.804265322,3.484226621,3.187212064,2.935666678,4.092442903,3.700336304,3.631964153,4.359729528,4.207997714,4.007101142,4.140969712,4.201436205,4.10796456,4.527868869,4.332183903,4.55062314,4.20059845,4.049293125,4.851010064,4.505975524,
Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,12.12135728,12.1190412,12.11891375,12.12324247,12.13259545,12.11299192,12.10746511,12.11827635,12.14488293,12.17936285,12.01497227,12.07983093,12.17233028,12.27791869,12.35176141,11.19302154,12.40412282,12.63482772,12.80586019,12.72097417,13.04054905,12.7759468,12.42661938,9.571153019,7.899807702,6.883297723,7.133444054,7.186811498,6.117422051,6.124179679,6.601255014,6.379567205,5.945728703,5.745211859,5.47443918,4.363652218,3.405014523,3.908101679,3.817038695,3.930412371,3.614289268,3.604870271,3.850097756,3.924923524,3.937710772,3.835515821,3.938929627,3.800683524,3.783108446,3.567699269,2.761942023,0.881940963,
Curacao,CUW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547435712,0.854068446,0.617357971,0.588146487,0.559760349,0.588865493,0.557540406,0.63715195,0.643381307,0.458352592,0.441001801,0.331409634,0.203180702,0.246255628,0.225410963,0.225833104,0.187161812,0.185632077,0.15419414,0.168766188,0.202090224,0.194354402,
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233902315,0.249992681,0.262355093,0.314234469,0.312849105,0.329023791,0.33063349,0.340975325,0.357975839,0.378695339,0.399457733,0.418316555,0.408587438,0.414317121,0.436095367,0.447036172,
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,15.7198437,15.90295915,13.21200322,10.91807019,10.241347,9.588316752,9.25799218,9.269194977,7.900060927,8.942722755,7.488869054,7.327126823,7.431750415,7.174707202,6.929860066,6.859176782,6.191348558,5.723677562,5.612727121,5.067521817,4.776114854,4.57821976,3.920349553,4.334543297,3.898942831,3.647264681,3.860797129,3.788259648,3.352910421,3.083316771,2.738528,2.27597244,2.02354111,2.093313391,1.988820322,2.057655757,2.145318718,2.001274969,2.036335667,1.844881932,1.867984518,2.143762199,1.852022519,1.728541444,1.765360762,1.876624494,1.700414325,1.650608745
Czechia,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256001585,4.273374433,4.036068273,3.894754969,3.489252287,3.506962734,3.217600843,3.250528331,3.203527086,2.659586723,2.440027314,2.415394613,2.284635292,2.164955432,2.088905575,1.919927972,1.756787513,1.540596113,1.982510992,2.251185645,2.364771166,2.413452542,2.211213873,2.087047124,2.057606888,1.93625259,1.860848437,1.960613621,1.845362946,2.11184499
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101526044,1.005428716,0.961568117,0.975540433,0.995455529,1.042167609,1.031384647,0.975317958,0.958397265,0.994789222,1.083432296,0.900496788,0.832259436,0.951063416,0.726955701,0.737585322,0.778860195,0.838330408,0.695334317,0.803696771,0.910022424,0.847918814,0.942643214,0.904547675,0.684691591,0.69843113,0.85174892,0.689090612,0.775812925,0.752445359,0.850725342,1.109321059
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.194871772,1.227403863,1.059007526,0.99558772,1.294240952,1.416710012,1.519351222,1.681162964,,
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,24.6805674,25.83520148,22.56619309,21.46028985,20.87536478,19.62077962,18.76183419,18.27027164,18.37940779,20.11747454,19.75718352,18.87135356,15.49083939,16.34244107,15.68187947,14.82214064,14.16007965,14.40579426,12.16659246,12.97185651,12.54415881,12.06534101,12.1373151,11.90399502,11.29497578,10.840012,11.03847067,11.19785363,11.48766129,10.50129071,10.44642308,11.5648568,12.55206361,11.46602867,12.50101643,12.01960082,13.98468857,13.45474739,14.05557572,16.27180522,13.40515129,11.02357999,11.98316325,15.1559447,16.95815157,16.54917006
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,6.689240852,5.754939159,5.404248699,5.621527262,4.604334586,4.55788319,4.785831206,5.276244267,5.15634977,4.414290309,4.297087667,4.66357991,4.709023463,3.973380656,4.074480055,4.329511733,4.652489075,4.031270423,4.653382412,4.219365367,3.877308952,3.451513146,3.16196042,3.501210567,3.287367875,3.029721984,2.791784298,2.692130741,2.60094893,2.851901647,2.792696277,2.637124679,2.144602515,1.940990842,2.151853226,2.339509415,1.781116432,1.610785803,1.622526497,1.145643591,1.165189899,1.174415576,0.857790957,0.833588856,1.20190857,1.31213399,1.65472753,1.302127587,1.382462598,0.957580201,0.961160974,1.30480036,1.026569351,1.266288876,1.361327288,0.867187375,0.783992186
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.24062606,21.91279602,20.33243139,20.32249096,21.30028444,23.23796701,22.23822382,20.57965181,22.22790856,22.15196363,21.4714381,19.04846261,20.06714482,18.7204292,18.67316505,19.7595137,17.85407271,17.06703559,16.10524152,16.51716491,13.10040823,17.36714528,11.8686287,15.7470973,13.82777652,13.42282387,12.50573116,12.01283711,10.78149619,9.994485201,9.81477761,9.193402464,9.144299035,8.991809962,7.821030714,6.718342047,6.997518613,6.805119218,6.693849844,7.020472993,7.211935284,6.85871932,6.511573911,6.335822168,6.137352516,6.057457826,5.636860249,5.401093851,5.304865946,5.193456291,5.484695931,5.507273224,5.342666643,5.147782819,5.227288926,6.041477525,5.665782146,5.787991236
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10697987,8.395048495,9.749419994,9.224982107,9.810558037,9.440477389,7.691314872,7.543077591,7.570625794,6.586675992,9.343365411,8.466443577,8.11058988,8.770686355,9.851117128,10.28639707,11.57870734,12.2200948,11.75590331,11.87420085,12.33672685,13.78400574,12.17574038,11.38408397
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.05929618,41.20179496,44.65224923,45.08078178,43.33855538,43.09467812,42.88553596,44.92903121,45.70313024,41.98428925,39.62612362,38.32218957,37.22477843,37.36339605,36.32599773,34.67377551,33.62982897,30.2486868,27.96911724,30.79341777,28.0636722,27.99198608,28.3479179,29.5723176,29.06492379,27.1365301,25.61658048,25.47821657,24.76754348,23.10558737,23.1238498,21.281948,19.69721203,17.51936997,17.72168909,17.88221918,17.58609404,16.78266154,16.86276379,15.98971479,14.42192886,13.91735891,13.49946018,12.77209639,13.08393393,11.92113989,11.15076206,10.96520062,11.05450636,10.62753337,10.29947412,10.21911275,10.02052421,9.761149193,9.398335469,9.063136236,8.767984157,8.214587583,7.736364487,7.792076741,8.381358102,7.927631836,7.915223129
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,28.52762388,26.94789048,27.98803598,26.97384737,26.42271454,25.61224065,24.48318282,23.5876833,23.16285834,20.34219331,19.88959532,17.6960501,18.10883051,17.72119108,16.77629585,14.7700032,14.28906572,14.6934935,15.03579554,14.91510677,15.36938382,16.10766825,15.99503774,16.2601895,16.0355906,15.04005025,13.85827049,13.11273011,12.28002915,12.31753396,12.82583859,12.90462441,12.12460782,11.9682811,11.28236981,10.39891375,10.26624082,10.59991094,10.68513941,10.00567414,9.567037899,9.296091752,9.502839421,9.364534947,10.31679974,10.25311786,9.866560776,9.623342079,9.700139422,9.817712477,10.5190664,10.83523813,10.71521132,10.36869376,10.71262698,11.79027758,11.28136743,10.80145838
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.95285617,29.81989525,29.06199266,29.12500968,27.94375807,28.40036664,27.70806059,26.09098773,24.54492803,22.1278089,19.79573042,18.62340858,16.60087494,15.86314671,15.32761915,15.08528681,13.90716543,12.31444374,9.209683071,10.70704182,10.02742919,9.755787108,10.46796413,10.63223844,10.51977922,10.16848026,7.429176737,6.379716957,5.864354542,5.799018668,5.868473559,5.154928678,4.884305042,4.3129014,4.528014893,4.563603388,5.022678084,4.963416853,4.995209326,4.780431253,4.44733922,4.627126866,4.794959186,4.59173034,4.771754882,4.617956235,4.768454616,5.088386224,5.459139267,5.492485635,5.530363462,5.722878727,5.81224865,6.083044508,6.046197347,6.062637012,5.83323189,5.622770377,5.394212352,5.456270657,5.88385454,5.767928489,5.973526629
Europe & Central Asia (excluding high income),ECA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29731009,18.87864455,17.27655394,12.41298678,12.38044137,10.63007557,11.0143571,11.22598359,10.42992725,10.32570354,10.62452969,9.435729035,8.756381852,8.718118397,8.277454272,7.632161178,6.973839933,6.086486643,5.676156376,5.55922776,6.073409904,5.99563152,5.554188787,5.215854511,5.106914414,5.472692181,6.285773706,6.136867538,5.511544819,5.192867405,5.386314141,5.927969958,5.591580479,5.540422521
Europe & Central Asia,ECS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.764842966,4.211544465,3.368687986,3.285048492,2.969710126,2.910793763,2.898754276,2.810612997,2.656077903,2.457153208,2.410345347,2.362080729,2.287260136,2.220646257,2.220941963,2.041396825,1.951592324,1.976897385,2.017587624,1.930612263,2.101085715,2.160087623,2.133978295,2.160658365,2.152699532,2.118780197,2.053036273,2.080384294,1.950681068,1.978218709,2.07110563,2.037740869,2.180515613
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.65485953,34.03539833,35.25290294,34.19574995,31.83585662,31.31307882,28.03374593,28.40553806,29.28189425,26.25217999,26.02927792,25.25878165,25.83565188,25.37549905,24.09384278,22.35518223,20.11773009,18.70307224,18.20012391,16.02256886,16.11089455,15.76643949,15.92606537,16.90084513,18.61334038,18.87894981,20.81149147,21.34757163,22.01080362,22.40069086,20.52100539,20.86307683,18.922117,23.40315896,22.14594596,21.91216882,20.7500581,20.10877373,17.47594546,17.57135182,15.40454427,12.65726659,11.23092289,10.84329972,9.691921337,9.481169299,9.408136106,9.355655707,8.965682892,9.913941346,9.733118078,9.601116667,8.642412749,8.769342903,9.126508259,9.454851422,9.519016728,9.329258912,8.949269523,8.800531143,9.842730756,9.414287639,8.84162306
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.64882578,27.15307948,24.62782577,24.42186213,23.1990232,25.69410726,24.88447225,24.15575193,25.38007089,25.54367995,24.10982009,22.93154013,23.74968725,26.5749312,28.80749229,27.66554856,26.01497479,24.81881631,23.39454237,20.05644264,16.58186085,21.62056567,18.04862843,19.04511278,18.10759494,17.10455764,17.39002268,19.63300893,18.04545503,18.69480494,18.5125262,16.9866672,15.58590942,15.73904639,15.71428571,15.71078431,16.11508282,15.75103422,15.88448156,15.90864759,15.53807704,15.35126847,15.40485616,15.28670659,14.26993612,13.98168988,13.23720253,13.42012621,12.63024009,12.99794665,13.34075916,13.8691051,11.27276527,11.2743496,11.33770892,11.39406277,11.76931608,10.98638064,10.83024902,10.69713545,11.16682394,11.43693266,10.94575352
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71762246,2.542528858,2.319593006,2.361563957,2.329483556,2.370633621,2.33094321,2.240001961,2.130387287,2.08446363,2.08128151,1.953162752,1.891084814,1.863803796,1.655317911,1.548955469,1.584914869,1.528069431,1.399675467,1.530437967,1.564167605,1.564024365,1.602598883,1.576759614,1.538355325,1.485333513,1.575927659,1.511783459,1.474237947,1.529504236,1.52924405,1.646033385
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3517172,19.43513447,21.91316561,18.81166707,16.22737377,15.11534275,23.36708701,22.72233597,12.59042177,15.1638444,13.60181006,11.82992122,10.6422743,22.60000021,24.5999999,24.26598059,16.77630738,14.12422744,,,,,,,,,,,,,
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.884599686,4.388975538,4.302210034,4.150411966,3.817378211,3.745305634,3.677640148,3.48901744,3.43115625,3.128327033,2.769052264,2.411680147,2.507951827,2.368456866,2.265452066,2.431134632,2.373272994,2.408292471,2.621495341,2.535231182,2.734089484,2.824249385,2.787029932,2.75621979,2.468942516,2.871137373,2.611443752,2.408319443
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.130641262,4.128131479,4.088736458,5.051827973,3.628147187,3.885009588,3.493968644,3.553520705,3.460192813,3.619498686,3.287314857,3.144337837,3.925540447,3.401437135,2.471168684,3.17107207,3.679867959,3.315463209,3.088110995,3.164269996,2.85804689,2.113609997,2.386205466,2.089400442,2.376807262,2.050330854,2.020654342,2.515737559
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,54.73913635,53.25650967,54.37709178,47.89825837,52.57844809,50.98636635,49.12476973,48.59305386,48.39091425,49.49124803,58.66606232,63.83133629,59.94529819,52.69945117,51.92470392,51.16536843,54.02898929,49.06190786,45.48546315,44.66601795,42.34057112,38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.6988796,33.77928067,31.21880078,33.63332906,35.55826935,37.57911569,37.63903107
European Union,EUU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.550713227,2.564937061,2.526573811,2.404580544,2.254985618,2.203781301,2.229526198,2.071912832,2.003327403,2.013306177,1.769080401,1.672823604,1.70712563,1.661242098,1.519226543,1.646805191,1.717980117,1.698336135,1.743440698,1.707751514,1.638871934,1.593702161,1.699819251,1.616322013,1.586817124,1.643088838,1.627009934,1.726384666
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,14.58716664,15.23196438,16.08961962,17.2731415,18.30718931,19.08488552,20.55289163,20.8501086,21.95600891,18.88356868,24.70213169,20.71711658,20.24040905,19.18609482,19.05270923,18.78452444,18.13708827,19.10140072,16.49030343,15.31648438,16.21094281,20.08520204,19.95725318,17.38449453,16.30936301,15.78306721,15.33202041,14.94041764,16.67923165,15.21314017,14.82993305,14.35624899,14.19558166,14.3690011,18.70958834,18.32788711,17.56492904,16.54305542,17.2952617,19.17787839,18.12728801,17.45878009
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,9.799162169,9.30482677,8.661221468,8.253430235,8.131651039,8.580681582,7.662805054,7.770483377,7.566175239,7.242798354,6.877843592,6.5573509,5.280878965,5.195313009,5.220570258,5.396937082,4.825141831,4.278030714,4.372987352,4.186272025,3.797095861,3.44915412,3.42306894,2.899380779,2.886160925,2.953635977,2.764333324,2.672305807,2.535766298,2.379722597,2.278261186,2.001191461,2.380366918,2.205235117,2.253682317,2.418904769,2.321235568,2.314499321,2.367353331,2.398294804,2.25370769,2.310613375,2.315942042,2.386683914,2.349306673,2.452129492,2.307317813,2.379264959
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,37.84046693,33.00359712,30.30821918,29.0726817,26.52905199,26.40603567,24.35655995,25.13034411,21.56677678,22.04362801,22.37658221,23.33333333,23.47083509,23.57659515,21.40585733,20.09399032,19.71368223,20.28057128,17.96401515,18.57804922,16.62659634,13.90065083,16.38536919,18.95847301,20.89578215,17.63164525,19.64294163,17.95793434,18.25670421,17.57598559,17.01225768,17.91828963,17.1749612,17.30717729,14.81641039,14.37052824,16.40491859,14.98754304,13.01281233,13.31090991,12.51435385,12.34989666,12.07433135,12.37265712,11.88291024,10.69749506,10.0884444,9.381897376,9.217715572,9.675778707,10.11310699,8.098522702,7.871624085,10.66433364,10.53182736,10.90656398,11.89554736,14.50229315,14.52172903,9.164404413
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.53721655,9.079271295,9.832003655,8.828416465,7.98671472,7.787024679,7.593026344,7.566028254,7.322666175,6.67995657,6.627790418,6.066679982,6.776281736,6.775119084,5.412027683,4.813122149,4.559227033,4.31574247,4.170503277,4.133497401,3.60736658,3.5316725,4.0526358,3.595475564,3.358980524,3.337649088,3.234609549,3.088145442,2.849391763,3.124996866,3.136835031,2.614350946,2.592788751,2.295732756,2.400694316,2.444772231,2.404281518,2.344255815,2.362459834,2.236261411,2.098357551,2.107008191,2.010858852,1.850164289,1.822690944,1.680101704,1.518490643,1.612992953,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.437114867,1.542414774,1.648876616,1.522459269,1.569681307,1.640189214,1.804849789
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94345306,16.11287657,17.98483584,17.98026241,15.44330204,12.00590239,11.87821778,11.54363688,13.7781593,12.38523824,9.517319615,10.0025185,14.81371338,14.42546422,12.2216295,14.80160175,14.99254042,15.66437605,19.41050364,17.97885857,16.32000318,16.97578615,13.60259348,14.15902594,
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,42.15962441,,,,,,,,,,,,23.92089732,23.3730387,23.10819097,25.25381146,23.648261,24.07504893,23.04577026,23.22008501,23.17162858,21.95932333,22.42775047,22.33973951,24.98154114,26.20063988,25.03219941,24.74600438,26.36571736,28.10718576,26.41153743,24.90262197,26.20168922,27.16691366,27.62993541,22.51219919,23.25449029,22.10164216,22.27563424,22.46358128
Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.18653896,35.211844,35.88546586,44.08357341,30.18042888,26.30630631,25.16556708,24.10181138,18.38133926,18.6215506,18.54749306,13.7963844,13.0875576,11.60769708,8.205542104,6.401386246,5.006257822,5.462184874,6.509643917,7.446478436,6.757355674,6.117198666,6.1233081,6.500037143,6.104613803,6.751082972,9.244930856,10.9925986,10.07617545,8.685885436,7.324447735,7.623666432,8.25138827,8.48423088,9.086015128,8.031674208,7.09283164,7.217522756,7.020793951,7.293625914,6.213624522,6.143932582,5.743861639,6.004020935,5.467291043,4.984638611,4.911200315,4.957830803,4.229842032,5.044169793,3.914454417,3.43228978,3.353697777,3.329080651,3.62120477,4.311629044,4.97313691,5.265764844,5.435952803,5.55443087,6.628146847,6.016489337,5.647373791
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.259500417,1.235541217,1.225371409,1.23626207,1.27801263,1.218295652,1.060511952,0.936734762,0.936431155,0.844514677,0.819784533,0.762055769,0.892477224,0.849584218,0.72962476,0.545710585,0.571685801,0.562236058,0.672587392,0.675051325,0.591485511,0.6818246,0.630033953,0.633115936,0.745157763,0.629464476,0.573304506,0.592419789,0.566929791,0.604508325,0.643773162,0.67477269,0.709486609
Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,23.00884956,23.57723577,21.53846154,21.96969697,24.28571429,24.28571429,24.81751825,22.53521127,22.60273973,21.52777778,30,26.5625,52.3458445,,,,33.15238465,27.5066412,26.24400151,24.7217175,20.6020089,20.96194186,19.24087983,19.30150278,16.39506123,14.76994037,11.19877592,9.195706669,8.131628475,8.101301012,8.450801041,9.131941583,8.175617854,8.61641445,8.52621771,7.813761603,7.296573278,6.240186843,6.762198595,6.504589187,7.28866813,6.466328464,6.087900159
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.85155351,35.37634409,37.89260385,35.90909091,35.35598706,43.51978172,43.28063241,40.22606383,41.76470588,45.92703648,46.52501107,44.16,46.64298401,48.986004,51.13733906,47.66231308,50.56696292,56.20352952,60.71190317,59.96740132,57.92028377,53.08429488,57.34115279,59.73059912,49.24286945,44.89255148,47.77538996,50.60053619,49.61301223,48.96748127,44.84761747,45.51047588,44.77905722,36.93086439,37.79058598,38.7785905,38.95508303,35.78159763,36.01410731,35.77634379,35.27152196,35.24180012,35.14837706,36.5454059,37.95242609,37.45301293,28.33309602,27.29411448,29.40809676,30.99338421,28.03873796,23.66370497,22.13115469,20.36984254,19.58377286,19.9826507,20.84429315,19.56170972,18.13655055,17.32323,18.85378266,19.70877538,18.78183903
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
