Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Eritrea,ERI,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02185822,,13.11475372,,9.289617538,,27.02702713,22.70270348,12.93532372,15.68627453,5.853658676,5.339805603,5.339805603,4.306220055,4.78468895,4.265402794,3.317535639,3.317535639,2.884615421,2.380952358,2.857142925,2.857142925,1.90476191,1.90476191,4.285714149,4.285714149,3.773584843
Spain,ESP,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.61748505,,89.07103729,,91.25682831,,92.97297668,94.05405426,88.55721283,89.70587921,77.07317352,80.09708405,78.64077759,77.99043274,78.46890259,78.1990509,81.5165863,82.93838501,85.09615326,84.76190186,83.33333588,80.47618866,79.04762268,79.52381134,77.61904907,78.09523773,77.83018494
Estonia,EST,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.58470154,,69.94535828,,75.95628357,,73.51351166,80,80.09950256,78.4313736,83.9024353,82.03883362,84.46601868,78.94736481,82.29665375,81.5165863,77.25118256,77.72512054,80.28845978,81.90476227,81.90476227,82.85713959,83.33333588,84.76190186,87.61904907,88.57142639,89.62264252
Ethiopia,ETH,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.103825092,,8.196721077,,6.010929108,,12.97297287,13.51351357,20.39801025,19.11764717,29.26829338,38.83495331,39.80582428,35.40670013,38.75598145,36.96682358,40.28435898,32.22748947,36.53845978,26.19047546,25.7142849,21.4285717,26.66666603,27.61904716,30.47619057,29.04761887,24.05660439
European Union,EUU,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34972382,,98.36065674,,99.45355225,,100,100,99.00497437,100,99.02439117,97.57281494,99.02912903,99.0430603,99.52153015,100,100,100,99.03845978,98.09523773,99.04762268,99.04762268,99.52381134,99.52381134,98.57142639,98.09523773,96.69811249
Fiji,FJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00546265,,53.00546265,,52.45901489,,62.70270157,58.37837982,41.29353333,53.92156982,55.12195206,34.95145798,15.04854393,11.00478458,19.1387558,18.95734596,15.16587639,15.16587639,39.42307663,40.95238113,42.38095093,63.80952454,75.7142868,75.23809814,70.95237732,72.85713959,71.22641754
France,FRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.79235077,,88.52458954,,90.1639328,,88.64865112,91.35134888,92.53731537,92.15686035,92.19512177,89.32038879,91.74757385,88.99521637,88.99521637,87.67772675,87.67772675,89.09952545,88.46154022,88.09523773,89.04762268,87.14286041,89.52381134,88.09523773,85.7142868,85.23809814,83.01886749
Faroe Islands,FRO,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2189064,57.35293961,54.14634323,36.40776825,37.86407852,44.01913834,39.71291733,23.22274971,30.80568695,34.59715652,33.17307663,46.66666794,50.47618866,67.14286041,59.52381134,57.1428566,64.76190186,61.90476227,64.15093994
Gabon,GAB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08743286,,39.89070892,,38.25136566,,46.48648834,41.08108139,21.8905468,22.54901886,23.4146347,21.35922241,18.44660187,24.88038254,24.88038254,21.80094719,18.95734596,21.80094719,27.40384674,22.38095284,20.47619057,14.76190472,19.04761887,15.23809528,15.23809528,19.52380943,24.52830124
United Kingdom,GBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72131348,,94.53552246,,92.89617157,,92.43243408,91.89189148,94.02985382,95.09803772,93.17073059,92.71844482,93.20388031,90.90908813,92.82296753,93.3649292,93.3649292,90.99526215,92.78845978,94.2857132,92.38095093,90.47618866,88.57142639,90,88.57142639,86.19047546,85.84906006
Georgia,GEO,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.60109329,,30.05464554,,38.79781342,,28.10810852,50.2702713,36.81592178,41.17647171,46.82926941,55.82524109,63.59223175,63.15789413,65.07176971,69.66824341,70.1421814,70.1421814,68.75,64.2857132,67.61904907,68.57142639,71.42857361,75.7142868,74.76190186,70.95237732,72.64151001
Ghana,GHA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55191422,,48.63388062,,57.92349625,,53.51351166,46.48648834,45.77114487,48.52941132,55.60975647,54.85437012,54.85437012,52.1531105,52.63158035,52.60663605,53.08057022,50.23696518,43.26922989,44.2857132,43.33333206,45.7142868,40.95238113,39.52381134,45.23809433,44.76190567,50.47169876
Gibraltar,GIB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.836065292,,21.85792351,,21.31147575,,16.75675583,25.94594574,19.90049744,13.23529434,7.317073345,8.252427101,10.19417477,14.83253574,11.96172237,11.84834099,9.004739761,11.37440777,10.57692337,11.4285717,12.85714245,13.33333302,14.28571415,18.09523773,16.66666603,14.76190472,15.56603813
"Gambia, The",GMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.24043655,,37.70491791,,35.51912689,,30.81081009,41.62162018,34.3283577,27.45098114,28.29268265,31.06796074,24.75728226,26.31579018,26.31579018,28.4360199,33.175354,25.59241676,23.55769157,16.19047546,17.1428566,23.33333397,22.8571434,23.80952454,20,27.1428566,27.35848999
Guinea-Bissau,GNB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.918032646,,6.010929108,,17.48633957,,12.43243217,8.648648262,4.477612019,5.882352829,11.70731735,14.56310654,14.0776701,14.35406685,13.87559795,13.74407578,7.582938194,5.213270187,3.365384579,3.333333254,3.809523821,1.90476191,6.666666508,6.190476418,7.142857075,7.142857075,6.603773594
Equatorial Guinea,GNQ,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93988991,,16.39344215,,12.56830597,,9.189188957,12.97297287,8.45771122,10.78431416,6.829268456,7.766990185,7.766990185,7.177033424,7.177033424,7.582938194,9.478672981,7.582938194,12.5,11.90476227,10.47619057,11.4285717,10.47619057,13.80952358,10.47619057,11.4285717,9.905660629
Greece,GRC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59562683,,75.95628357,,69.94535828,,75.13513184,74.05405426,76.61691284,72.54901886,71.70731354,70.87378693,71.35922241,70.33493042,68.89952087,66.824646,62.55924225,64.45497894,64.90384674,59.04761887,58.57143021,64.2857132,62.8571434,64.76190186,67.14286041,67.14286041,66.50943756
Grenada,GRD,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.86338806,,75.40983582,,73.77049255,,71.89189148,70.8108139,71.14427948,65.19607544,66.82926941,64.07766724,61.16504669,61.7224884,62.20095825,63.03317642,63.98104095,62.08530807,52.40384674,47.1428566,48.09523773,47.61904907,45.23809433,48.57143021,51.90476227,53.33333206,54.71697998
Greenland,GRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8181839,80.38277435,81.04265594,78.67298889,77.25118256,75.96154022,75.23809814,75.23809814,77.14286041,76.19047546,76.19047546,75.7142868,74.76190186,76.41509247
Guatemala,GTM,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.15847015,,42.07650375,,33.33333206,,36.21621704,34.05405426,23.88059616,24.50980377,28.78048706,28.64077759,29.61165047,27.75119591,28.22966576,26.54028511,25.11848259,27.01421738,22.11538506,21.90476227,29.04761887,26.19047546,23.80952454,26.19047546,25.7142849,21.90476227,16.50943375
Guam,GUM,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68159103,61.27450943,61.95121765,60.67961121,61.65048599,55.50239182,55.02392197,54.9763031,54.50236893,53.55450058,70.19230652,68.57142639,63.33333206,63.80952454,60.95238113,61.42856979,72.85713959,72.38095093,74.52830505
Guyana,GUY,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.62295151,,55.73770523,,54.09836197,,51.35135269,55.67567444,55.22388077,38.23529434,44.87804794,53.39805984,50.48543549,50.23923492,50.71770477,53.08057022,52.60663605,51.6587677,45.67307663,42.38095093,41.42856979,40.95238113,43.80952454,36.66666794,35.7142868,40.95238113,43.39622498
High income,HIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.60655975,,83.60655975,,86.88524628,,87.02702332,90.2702713,91.54228973,91.66666412,98.04878235,97.08737946,97.57281494,95.21530914,93.77990723,93.83885956,96.6824646,95.26066589,97.59615326,99.04762268,95.7142868,97.14286041,97.61904907,96.19047546,94.2857132,93.33333588,95.75471497
Honduras,HND,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.40437126,,27.86885262,,32.78688431,,29.72973061,27.02702713,26.36815834,31.37254906,30.73170662,33.49514389,31.55339813,29.18660355,31.10047913,37.44075775,28.90995216,27.96208572,20.67307663,19.52380943,22.8571434,31.90476227,30.95238113,30.47619057,28.5714283,20,19.3396225
Heavily indebted poor countries (HIPC),HPC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.469944,,57.92349625,,63.93442535,,63.78378296,62.70270157,67.66168976,67.64705658,69.26829529,67.96116638,70.87378693,69.85646057,69.37799072,68.72038269,71.5639801,71.09004974,73.07691956,70,68.09523773,70.95237732,70.95237732,69.04762268,68.09523773,69.52381134,70.28302002
Haiti,HTI,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30054665,,9.289617538,,4.918032646,,5.405405521,2.702702761,0.99502486,7.843137264,6.341463566,6.310679436,5.825242519,3.349282265,1.91387558,1.421800971,0.947867274,2.843601942,0.961538434,0.952380955,0.952380955,0.952380955,1.428571463,1.428571463,1.428571463,0.952380955,0.943396211
Hungary,HUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.68852234,,81.96721649,,81.96721649,,81.62162018,76.75675964,77.11442566,73.52941132,77.56097412,73.78640747,73.30097198,72.24880219,71.77033234,70.61611176,69.66824341,71.5639801,72.11538696,71.42857361,68.57142639,68.09523773,68.09523773,68.09523773,70,70.47618866,68.86792755
IBRD only,IBD,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.49726868,,25.68305969,,43.71584702,,37.29729843,32.43243408,39.80099487,37.74509811,43.4146347,45.14562988,46.11650467,45.45454407,44.97607803,44.07582855,43.60189438,46.44549942,51.44230652,42.8571434,50,53.33333206,59.04761887,59.52381134,63.80952454,64.76190186,66.03773499
IDA only,IDX,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09836197,,51.36611938,,48.63388062,,50.81081009,54.05405426,50.74626923,52.45098114,53.17073059,57.76699066,56.79611588,56.45933151,56.93779755,56.87203979,50.71089935,48.81516647,45.19230652,55.7142868,55.7142868,55.23809433,63.33333206,59.04761887,65.7142868,60.95238113,63.20754623
Not classified,INX,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1639328,,91.80327606,,89.07103729,,89.1891861,89.1891861,90.5472641,93.62744904,88.78048706,90.77669525,88.83495331,87.08133698,87.08133698,88.62559509,92.41706085,90.0473938,91.82691956,90.95237732,88.09523773,86.19047546,89.04762268,85.7142868,90,91.90476227,93.39622498
"Iran, Islamic Rep.",IRN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78688431,,36.6120224,,37.70491791,,31.35135078,34.59459305,39.30348206,32.84313583,35.12195206,30.09708786,29.12621307,34.92823029,37.32057571,41.23222733,35.0710907,28.90995216,37.01922989,46.19047546,44.2857132,42.8571434,36.19047546,31.90476227,14.28571415,16.66666603,18.39622688
Iraq,IRQ,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546448112,,0.546448112,,1.092896223,,0,1.081081033,1.49253726,0.980392158,0.975609779,2.427184582,8.737864494,10.52631569,12.44019127,14.21800995,14.69194317,14.69194317,15.38461494,10.47619057,9.047618866,9.523809433,9.047618866,9.047618866,8.571428299,9.523809433,9.433961868
Iceland,ISL,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.17486572,,93.98907471,,97.81420898,,97.83783722,98.91892242,97.0149231,98.52941132,97.07317352,95.63106537,96.60194397,93.30143738,92.34449768,92.41706085,90.0473938,89.57346344,90.38461304,89.52381134,88.57142639,90,90,90.95237732,90.95237732,94.76190186,93.86792755
Israel,ISR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.95628357,,83.060112,,83.60655975,,82.70270538,84.86486816,87.06467438,81.37255096,85.85366058,85.92233276,87.37863922,85.64593506,88.03827667,87.20378876,87.20378876,85.78199005,87.0192337,86.66666412,87.14286041,89.04762268,84.76190186,86.66666412,82.38095093,86.66666412,85.37735748
Italy,ITA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.14207458,,78.68852234,,77.04917908,,74.59459686,75.67567444,73.13433075,69.60784149,64.87805176,58.73786545,62.62136078,66.98564911,67.46411133,65.87677765,66.35070801,68.72038269,70.67308044,70.47618866,71.90476227,69.04762268,67.61904907,68.57142639,65.23809814,64.2857132,66.98113251
Jamaica,JAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.56284332,,60.65573883,,55.73770523,,54.05405426,56.21621704,60.19900513,50,60.97560883,64.56311035,64.56311035,62.20095825,63.15789413,63.98104095,58.76777267,58.2938385,60.57692337,65.23809814,69.04762268,72.38095093,72.85713959,71.90476227,69.52381134,66.66666412,71.69811249
Jordan,JOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.83060074,,59.01639175,,56.28415298,,58.91891861,60.54053879,57.71144104,54.90196228,60.48780441,60.19417572,60.19417572,61.24401855,58.37320709,59.24170685,58.2938385,55.45023727,58.65384674,57.1428566,58.09523773,55.7142868,56.19047546,55.23809433,54.76190567,58.09523773,59.90565872
Japan,JPN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.42076874,,82.51366425,,85.79235077,,82.16216278,85.40540314,89.05472565,85.78431702,91.70731354,88.83495331,88.34951782,88.51674652,90.90908813,89.57346344,88.62559509,93.3649292,96.63461304,96.19047546,95.23809814,92.38095093,93.80952454,92.85713959,92.38095093,89.04762268,96.22641754
Kazakhstan,KAZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93988991,,20.765028,,24.59016418,,11.35135174,26.48648643,25.37313461,32.35293961,38.04878235,28.15534019,36.40776825,40.19138718,37.79904175,38.86256027,37.44075775,32.70142365,50,48.09523773,47.1428566,49.52381134,50.95238113,54.76190567,55.7142868,55.23809433,58.49056625
Kenya,KEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.97267914,,36.6120224,,31.14754105,,26.48648643,29.18918991,30.84577179,28.92156792,31.21951294,36.89320374,31.06796074,30.62200928,34.92823029,33.64928818,35.54502487,37.44075775,40.86538315,38.57143021,37.1428566,37.1428566,34.2857132,35.7142868,38.09523773,38.57143021,41.03773499
Kyrgyz Republic,KGZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.530056,,44.26229477,,39.89070892,,35.67567444,36.21621704,31.84079552,21.56862831,24.87804794,23.30097008,22.3300972,16.74641228,30.14354134,30.33175278,30.33175278,31.27962112,17.78846169,16.66666603,15.71428585,22.38095284,29.04761887,25.7142849,31.4285717,22.38095284,17.92452812
Cambodia,KHM,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95081902,,20.21857834,,20.765028,,23.78378296,20,19.40298462,14.70588207,17.07317162,17.47572899,16.5048542,18.66028786,17.70335007,20.37914658,22.74881554,20.37914658,25,24.76190567,23.33333397,25.23809433,32.38095093,30,35.23809433,34.2857132,36.79245377
Kiribati,KIR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7810936,39.2156868,39.02439117,29.12621307,27.6699028,23.92344475,21.05263138,24.17061615,24.17061615,24.64455032,30.28846169,39.04761887,40.47618866,50.47618866,50,50,57.1428566,56.19047546,58.96226501
St. Kitts and Nevis,KNA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.17910767,84.80392456,82.92682648,82.5242691,86.40776825,86.60286713,86.60286713,86.25592041,86.7298584,87.20378876,50.96154022,61.90476227,63.33333206,70.47618866,69.52381134,70,72.85713959,65.23809814,64.62264252
"Korea, Rep.",KOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.21311188,,61.20218658,,71.03825378,,76.21621704,76.21621704,77.61193848,77.94117737,80.48780823,84.95145416,79.61164856,81.33971405,82.77511597,83.412323,81.99052429,79.62084961,82.21154022,79.52381134,80,80.95237732,82.85713959,87.61904907,89.04762268,90,90.09433746
Kuwait,KWT,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01639175,,54.64480972,,53.55191422,,58.37837982,58.91891861,59.20397949,59.80392075,62.43902588,54.36893082,54.36893082,59.80861282,60.76554871,56.39810562,53.55450058,52.13270187,47.59615326,50.47618866,45.23809433,43.80952454,48.57143021,51.42856979,45.7142868,49.52381134,57.54716873
Latin America & Caribbean (excluding high income),LAC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.60109329,,30.05464554,,30.05464554,,21.08108139,15.1351347,13.43283558,10.29411793,16.09756088,17.96116447,19.90291214,17.70335007,21.53110123,22.27488136,22.27488136,26.06635094,37.98077011,32.8571434,36.66666794,36.19047546,23.33333397,20,23.80952454,30.95238113,30.18867874
Lebanon,LBN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.36611938,,56.83060074,,57.37704849,,49.18918991,52.97297287,51.74129486,51.96078491,50.73170853,49.51456451,44.6601944,43.06220245,49.76076508,49.76303482,45.49763107,44.54976273,44.71154022,37.1428566,34.76190567,34.2857132,25.23809433,20.47619057,10.95238113,10,7.547169685
Liberia,LBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.185792446,,2.732240438,,2.732240438,,3.243243217,3.243243217,3.482587099,4.411764622,9.268292427,10.67961121,9.708738327,10.04784679,7.655502319,8.056872368,11.84834099,7.109004974,7.692307472,7.142857075,7.142857075,8.095237732,8.095237732,7.619047642,7.619047642,8.095237732,8.018867493
Libya,LBY,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.765028,,18.03278732,,12.02185822,,14.59459496,19.4594593,20.89552307,14.21568584,13.17073154,9.223300934,12.62135887,12.91866016,13.39712906,15.16587639,8.530805588,8.056872368,5.288461685,5.714285851,3.333333254,5.238095284,3.809523821,2.857142925,2.380952358,3.809523821,2.358490467
St. Lucia,LCA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.17412567,83.33333588,76.0975647,76.69902802,76.21359253,77.51196289,75.5980835,77.72512054,72.03791809,73.4597168,57.21154022,51.90476227,56.66666794,66.19047546,65.7142868,65.7142868,63.33333206,48.09523773,49.05660248
Latin America & Caribbean,LCN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.71038055,,90.71038055,,89.61748505,,90.2702713,90.8108139,91.04477692,91.1764679,95.12194824,95.14562988,96.11650848,96.65071869,96.17224884,95.73459625,95.73459625,95.73459625,94.71154022,92.38095093,93.80952454,94.76190186,95.23809814,94.2857132,96.19047546,91.42857361,91.98113251
Sri Lanka,LKA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.18032837,,39.89070892,,45.35519028,,54.59459305,48.10810852,43.28358078,45.58823395,50.24390411,52.42718506,52.91262054,50.71770477,47.36841965,52.13270187,46.91942978,48.3412323,57.69230652,52.8571434,52.38095093,46.19047546,43.33333206,47.1428566,50.47618866,49.04761887,35.84905624
Lower middle income,LMC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00546265,,53.00546265,,52.45901489,,57.29729843,57.83783722,38.80596924,49.50980377,36.09756088,39.32038879,39.32038879,42.5837326,40.66985703,42.65402985,41.23222733,37.91469193,27.88461494,22.8571434,19.52380943,18.5714283,17.1428566,15.71428585,16.19047546,15.23809528,17.45282936
Late-demographic dividend,LTE,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
